model_name,x,y,model_name,batch,tier,final_score,pbr_type,base_color_score,normal_score,roughness_score,metallic_score,normal_map_expected_score,normal_map_pred_score,roughness_expected_score,roughness_pred_score,metallic_expected_score,metallic_pred_score,base_color_expected_score,base_color_pred_score
3d66__5__5457_椅子02,-6.990009784698486,-24.51068687438965,3d66__5__5457_椅子02,batch_220,Tier 5 (勉强可用),1.38,physical,3,1,2,0,1.3380417823791504,0,0.011743878945708275,0,1.4781699180603027,0,3.862287998199463,5
3d66__5__54153_石榴组合_01,-6.8638834953308105,-39.38356018066406,3d66__5__54153_石榴组合_01,batch_220,Tier 4 (手游级),2.09,physical,3,0,3,5,6.787036909372546e-06,0,2.881129264831543,5,4.959677696228027,5,3.5153980255126953,5
3d66__5__58295_鹿001,-70.57804107666016,1.1217085123062134,3d66__5__58295_鹿001,batch_220,Tier 5 (勉强可用),1.49,physical,3,0,3,1,4.563718652116078e-15,0,2.787576675415039,5,1.4836392402648926,0,4.118903160095215,5
3d66__7__70339_椅子002,-69.60572052001953,-6.979151248931885,3d66__7__70339_椅子002,batch_220,Tier 5 (勉强可用),0.84,physical,2,0,2,0,3.4304118620958734e-15,0,2.382927894592285,2,0.07589785754680634,0,1.5084137916564941,0
3d66__7__78512_床05,-57.26081848144531,6.764559745788574,3d66__7__78512_床05,batch_220,Incorrect (不可用),0.35,uncertain,1,0,0,0,4.0207141864812e-06,0,0.022505983710289,0,2.0796213150024414,0,2.9509477615356445,5
3d66__7__79051_桌子,-13.490449905395508,-24.366575241088867,3d66__7__79051_桌子,batch_220,Tier 5 (勉强可用),1.03,physical,3,0,2,0,0.014212265610694885,0,1.7771291732788086,0,0.04753541946411133,0,3.5863895416259766,5
3d66__8__80573_床,-64.16035461425781,0.24392162263393402,3d66__8__80573_床,batch_220,Tier 5 (勉强可用),1.03,physical,3,0,2,0,1.2968172360647864e-16,0,0.10314169526100159,0,3.1854734420776367,5,3.6098580360412598,5
3d66__8__80573_柜子,-26.246912002563477,-27.983125686645508,3d66__8__80573_柜子,batch_220,Tier 5 (勉强可用),1.15,physical,2,0,2,1,0.00322909327223897,0,1.6112481355667114,0,0.2148989588022232,0,2.693618059158325,5
3d66__8__81701_椅子04,-67.0556869506836,-5.467491626739502,3d66__8__81701_椅子04,batch_220,Tier 5 (勉强可用),1.0,physical,2,0,2,0,1.813265759764704e-09,0,1.2771813869476318,0,0.11550406366586685,0,2.8563787937164307,5
3d66__8__86193_果盘,-45.22535705566406,-6.272522926330566,3d66__8__86193_果盘,batch_220,Tier 4 (手游级),1.94,physical,3,0,2,5,6.85719060129486e-05,0,1.4537874460220337,0,4.902294158935547,5,2.808762550354004,5
3d66__9__91012_床,10.941534042358398,-37.02775955200195,3d66__9__91012_床,batch_220,Tier 4 (手游级),1.75,physical,2,0,2,5,0.017929797992110252,0,0.4165363907814026,0,4.5780229568481445,5,2.3457908630371094,0
3d66__9__97206_洗碗台,-23.35582733154297,-5.136446475982666,3d66__9__97206_洗碗台,batch_220,Tier 5 (勉强可用),1.18,physical,3,0,0,3,0.02040880173444748,0,0.042716704308986664,0,2.0634989738464355,0,3.4927375316619873,5
3d66__9__99380_吊灯1,-70.16544342041016,3.43056583404541,3d66__9__99380_吊灯1,batch_220,Tier 5 (勉强可用),1.07,physical,0,0,2,3,3.460410777367251e-12,0,0.5308405160903931,0,1.4654161930084229,0,1.716623067855835,0
abo__8__B07TN1ZSX8,21.996305465698242,14.700549125671387,abo__8__B07TN1ZSX8,batch_220,Tier 5 (勉强可用),0.84,physical,2,0,2,0,0.005849750712513924,0,2.5971786975860596,3,0.015375765971839428,0,3.332029342651367,5
abo__Y__B07QK2JK3Y,-4.880833625793457,-26.885650634765625,abo__Y__B07QK2JK3Y,batch_220,Tier 4 (手游级),2.5,physical,2,3,2,3,3.3214995861053467,5,0.8973437547683716,0,2.1533384323120117,0,2.625929832458496,5
games__Counter_Strike_2__ornate_lamp_None,-47.56111526489258,-2.246258497238159,games__Counter_Strike_2__ornate_lamp_None,batch_220,Tier 4 (手游级),2.13,physical,4,0,2,5,1.938705736392876e-06,0,1.0091195106506348,0,4.4270734786987305,5,3.37927508354187,5
games__Devil_May_Cry_5__sm0526_generatorbmesh_None,10.87710189819336,-11.986572265625,games__Devil_May_Cry_5__sm0526_generatorbmesh_None,batch_220,Tier 4 (手游级),1.64,physical,3,0,4,1,0.005184347741305828,0,4.856351852416992,5,1.1310535669326782,0,4.187219619750977,5
games__Dota_2__ancestral_spirit,40.406517028808594,1.2372934818267822,games__Dota_2__ancestral_spirit,batch_220,Tier 2 (高级/AAA),3.65,physical,4,3,3,5,3.692993640899658,5,2.6142289638519287,3,4.799699306488037,5,3.6830241680145264,5
games__Dota_2__maze_master_None,-2.7722597122192383,38.079750061035156,games__Dota_2__maze_master_None,batch_220,Tier 3 (游戏级),2.9,stylized,3,4,3,0,3.476162910461426,5,4.465692043304443,5,1.3063719272613525,0,3.0975072383880615,5
games__Dota_2__relic_guardian_of_bloodsand_alternative_style_2,-3.030406951904297,37.48827362060547,games__Dota_2__relic_guardian_of_bloodsand_alternative_style_2,batch_220,Tier 3 (游戏级),2.9,stylized,3,4,3,0,4.21696662902832,5,3.5461606979370117,5,0.5099211931228638,0,3.529468059539795,5
games__Layers_Of_Fear_3__2019_sm_en_Cupboard_02_05_with_tex,-57.30122756958008,30.513134002685547,games__Layers_Of_Fear_3__2019_sm_en_Cupboard_02_05_with_tex,batch_220,Tier 4 (手游级),1.83,physical,4,0,0,5,0.3410939574241638,0,0.00014701639884151518,0,4.641395568847656,5,3.770806312561035,5
games__Life_Is_Strange_Remastered__2190_CH_S_KateSuit01_None,30.190916061401367,2.306152582168579,games__Life_Is_Strange_Remastered__2190_CH_S_KateSuit01_None,batch_220,Tier 3 (游戏级),2.64,stylized,3,2,2,5,1.651153802871704,0,0.9272608160972595,0,4.889542579650879,5,3.1125431060791016,5
games__Monster_Hunter_Rise__f_combined_010,-41.31696319580078,10.237833976745605,games__Monster_Hunter_Rise__f_combined_010,batch_220,Tier 4 (手游级),1.68,stylized,4,0,4,0,0.03455517068505287,0,4.721922874450684,5,1.0431151390075684,0,3.783816337585449,5
games__Resident_Evil_Village__1074_sm35_005_animalskull01_02mesh_None,19.546871185302734,15.217633247375488,games__Resident_Evil_Village__1074_sm35_005_animalskull01_02mesh_None,batch_220,Tier 4 (手游级),1.72,physical,5,0,2,1,0.009285270236432552,0,1.6130270957946777,0,0.04347868636250496,0,4.078593730926514,5
games__Warhammer_40K_Rogue_Trader__2414_LT_Infernus_Train_4,11.612749099731445,6.761540412902832,games__Warhammer_40K_Rogue_Trader__2414_LT_Infernus_Train_4,batch_220,Tier 5 (勉强可用),1.23,physical,4,0,0,1,1.5395641326904297,0,0.036300718784332275,0,0.1208372414112091,0,4.3027448654174805,5
hssd__d19eba5ce4f2e7ca6c3166312c236f1297fa2590,-29.485132217407227,-32.526248931884766,hssd__d19eba5ce4f2e7ca6c3166312c236f1297fa2590,batch_220,Tier 4 (手游级),2.23,physical,4,2,2,1,1.6824181079864502,0,0.04983700066804886,0,0.239691361784935,0,4.240421295166016,5
kitbash__c4f1ffd2284e496ee207ebb1a1586eaf5b8030de2a57eaa72c29524fd7d9035d,26.875612258911133,40.998619079589844,kitbash__c4f1ffd2284e496ee207ebb1a1586eaf5b8030de2a57eaa72c29524fd7d9035d,batch_220,Tier 2 (高级/AAA),3.55,physical,3,5,5,0,4.997868537902832,5,4.999975204467773,5,0.5069465041160583,0,3.600472927093506,5
megascan__5162769bd330ebbefdca5da20fc810863a31503f600d83f27e958ef566f33018,63.43180465698242,-23.881052017211914,megascan__5162769bd330ebbefdca5da20fc810863a31503f600d83f27e958ef566f33018,batch_220,Tier 2 (高级/AAA),3.69,physical,4,4,2,5,4.968461990356445,5,0.4049145579338074,0,4.984616756439209,5,4.563538551330566,5
megascan__a8d0fa73c77535444171c2c2f94fccb1a335e3a4ffce6c852d09b130fee5d91d,26.35733413696289,-1.9755135774612427,megascan__a8d0fa73c77535444171c2c2f94fccb1a335e3a4ffce6c852d09b130fee5d91d,batch_220,Tier 2 (高级/AAA),3.66,physical,2,5,2,5,4.991550445556641,5,0.17664547264575958,0,4.306988716125488,5,2.945931911468506,5
megascan__ae6da524d0dd72435fd825fc6b66287032379b30618d8f430835c78bf15e83ef,65.3450927734375,2.428014039993286,megascan__ae6da524d0dd72435fd825fc6b66287032379b30618d8f430835c78bf15e83ef,batch_220,Tier 2 (高级/AAA),3.69,physical,4,4,2,5,4.989120960235596,5,2.063443422317505,0,4.61651086807251,5,3.422333240509033,5
pbrmax__00160_MD_Wood,51.606666564941406,7.947174549102783,pbrmax__00160_MD_Wood,batch_220,Tier 2 (高级/AAA),3.53,physical,5,3,2,5,4.328042984008789,5,2.2685954570770264,0,4.973824977874756,5,3.81093430519104,5
pbrmax__Pears,60.75999069213867,-11.379216194152832,pbrmax__Pears,batch_220,Tier 2 (高级/AAA),3.76,physical,4,2,5,5,2.2342004776000977,0,5.0,5,4.9806318283081055,5,3.4405155181884766,5
pbrmax__Wooden_1,48.57122039794922,10.083731651306152,pbrmax__Wooden_1,batch_220,Tier 4 (手游级),2.28,physical,4,0,3,5,2.356905698776245,0,3.123549699783325,5,4.867693901062012,5,3.737135171890259,5
sketchfab__00__003953702ca0419192f6e6d551740e06,-72.26834869384766,3.061519145965576,sketchfab__00__003953702ca0419192f6e6d551740e06,batch_220,Tier 5 (勉强可用),0.91,physical,0,0,0,5,2.0172977329389885e-13,0,0.032465916126966476,0,4.776557445526123,5,1.4116411209106445,0
sketchfab__0b__0b79969039de44e18dc7841bf531941c_None,56.66471862792969,5.52705717086792,sketchfab__0b__0b79969039de44e18dc7841bf531941c_None,batch_220,Tier 1 (电影级),4.5,physical,5,4,4,5,4.573268413543701,5,4.88045072555542,5,4.931884288787842,5,3.9700379371643066,5
sketchfab__0c__0c6fe20d2077483fa3490c6e092ad5d6,-20.209741592407227,-38.41847229003906,sketchfab__0c__0c6fe20d2077483fa3490c6e092ad5d6,batch_220,Tier 5 (勉强可用),0.88,physical,3,0,1,0,0.2835119366645813,0,0.12454649806022644,0,0.08799705654382706,0,1.5366395711898804,0
sketchfab__1a__1a26e99901124224abfee9f74f5f88c7_None,35.236454010009766,-0.7339839339256287,sketchfab__1a__1a26e99901124224abfee9f74f5f88c7_None,batch_220,Tier 3 (游戏级),3.34,physical,3,4,2,5,4.402761936187744,5,1.1898996829986572,0,4.9322638511657715,5,3.081851005554199,5
sketchfab__1b__1b59febf0ff24d698c143edfbd21aad7_None,-31.32453727722168,13.185790061950684,sketchfab__1b__1b59febf0ff24d698c143edfbd21aad7_None,batch_220,Tier 5 (勉强可用),1.29,physical,2,0,1,4,1.4038911103853025e-05,0,1.0295199155807495,0,0.3775230646133423,0,3.3705191612243652,5
sketchfab__1c__1c3180c8f86e4f358665533d4dbf4992,-2.2938785552978516,-14.447880744934082,sketchfab__1c__1c3180c8f86e4f358665533d4dbf4992,batch_220,Tier 3 (游戏级),2.76,physical,3,1,5,3,2.2199130058288574,0,4.919098854064941,5,2.5275111198425293,5,3.3379058837890625,5
sketchfab__1c__1c243065b15a44d9893e8dd5f6b265fa,-3.6601366996765137,16.028907775878906,sketchfab__1c__1c243065b15a44d9893e8dd5f6b265fa,batch_220,Tier 4 (手游级),1.65,physical,2,1,4,0,0.1640862226486206,0,4.532888889312744,5,0.5870895385742188,0,3.233062267303467,5
sketchfab__1e__1e4088d01be5498b97da7fdc2c2988c1_None,-24.793514251708984,53.3816032409668,sketchfab__1e__1e4088d01be5498b97da7fdc2c2988c1_None,batch_220,Tier 2 (高级/AAA),3.51,physical,3,4,4,2,4.2771406173706055,5,4.759800434112549,5,2.5911078453063965,5,3.1542470455169678,5
sketchfab__02__026836ef050845f59f73d5813060b33d,-20.317707061767578,-33.506351470947266,sketchfab__02__026836ef050845f59f73d5813060b33d,batch_220,Incorrect (不可用),0.15,physical,0,0,1,0,0.02163776010274887,0,0.1360393464565277,0,0.03518988937139511,0,0.9188028573989868,0
sketchfab__2d__2dbd16a631234579aec038655aab148f_None,8.422511100769043,17.93149757385254,sketchfab__2d__2dbd16a631234579aec038655aab148f_None,batch_220,Tier 5 (勉强可用),1.14,physical,2,0,3,1,1.389136552810669,0,2.6917483806610107,3,0.6772888898849487,0,2.6886496543884277,5
sketchfab__2e__2e8c152aeb2c49d1bfbac5ba32b89d4e_8,45.97917175292969,27.256694793701172,sketchfab__2e__2e8c152aeb2c49d1bfbac5ba32b89d4e_8,batch_220,Tier 2 (高级/AAA),3.64,physical,5,2,4,5,0.5908820629119873,0,4.577293395996094,5,4.366337299346924,5,4.335839748382568,5
sketchfab__2e__2e81672b116245ce942f253bb04823c6,12.938298225402832,17.271690368652344,sketchfab__2e__2e81672b116245ce942f253bb04823c6,batch_220,Tier 5 (勉强可用),1.33,physical,3,0,0,4,3.6929006576538086,5,0.030449554324150085,0,3.4368228912353516,5,3.293304920196533,5
sketchfab__04__04f07580a4d3475cb509f23245ab3ab4,44.84506607055664,-12.410573959350586,sketchfab__04__04f07580a4d3475cb509f23245ab3ab4,batch_220,Tier 3 (游戏级),2.8,physical,2,3,2,5,2.300060749053955,0,1.2094829082489014,0,4.855179309844971,5,2.683055877685547,5
sketchfab__4c__4c24cd0d07334afc858bc84e415a1bdd,10.38703441619873,32.290374755859375,sketchfab__4c__4c24cd0d07334afc858bc84e415a1bdd,batch_220,Tier 4 (手游级),1.68,physical,4,0,3,1,0.9993234872817993,0,1.9849145412445068,0,2.915245771408081,5,3.9745395183563232,5
sketchfab__4e__4e2235c209c04c6e90686636ba025f2e,11.623202323913574,25.517196655273438,sketchfab__4e__4e2235c209c04c6e90686636ba025f2e,batch_220,Tier 5 (勉强可用),1.49,physical,3,0,3,1,0.0027117934077978134,0,3.5843453407287598,5,0.35154107213020325,0,3.8261005878448486,5
sketchfab__5b__5b05c9db64374720935fdc67d3886d02,9.937461853027344,34.58871078491211,sketchfab__5b__5b05c9db64374720935fdc67d3886d02,batch_220,Tier 4 (手游级),2.13,physical,4,0,3,4,0.18688975274562836,0,3.930994987487793,5,4.07128381729126,5,3.7857553958892822,5
sketchfab__5e__5ec1e6a4b9734d1ba4b8db5f79ed73b9,28.43111801147461,26.01723861694336,sketchfab__5e__5ec1e6a4b9734d1ba4b8db5f79ed73b9,batch_220,Tier 4 (手游级),2.43,physical,4,0,4,5,1.8138916492462158,0,4.790496826171875,5,4.545310020446777,5,3.219932794570923,5
sketchfab__6d__6d3d46810a3d4c7d9423d56ba7e575a6,17.135326385498047,40.39295959472656,sketchfab__6d__6d3d46810a3d4c7d9423d56ba7e575a6,batch_220,Tier 4 (手游级),1.64,physical,3,0,4,1,4.140042781829834,5,4.64670467376709,5,2.110591411590576,0,3.4958009719848633,5
sketchfab__7d__7d9428d2f9784df8a5bcd3b8b3277500_3,24.562171936035156,14.914525032043457,sketchfab__7d__7d9428d2f9784df8a5bcd3b8b3277500_3,batch_220,Tier 5 (勉强可用),1.04,physical,2,1,1,0,1.3888719081878662,0,1.92042875289917,0,0.025225497782230377,0,3.1645026206970215,5
sketchfab__8b__8baa42e7ec334143b5af0bfe2504b2d2_None,-4.573216438293457,53.30854034423828,sketchfab__8b__8baa42e7ec334143b5af0bfe2504b2d2_None,batch_220,Tier 2 (高级/AAA),4.0,physical,4,4,4,4,4.509875297546387,5,4.25545072555542,5,4.329999923706055,5,3.7040200233459473,5
sketchfab__8e__8e76d789db2c458b882639f4e0d9cd10,5.084139823913574,47.21225357055664,sketchfab__8e__8e76d789db2c458b882639f4e0d9cd10,batch_220,Tier 4 (手游级),1.53,physical,4,0,3,0,3.771505117416382,5,3.782614231109619,5,2.0723180770874023,0,3.7507894039154053,5
sketchfab__8f__8fe4846a3f9a4c7ab56058eac54d3440,11.86247730255127,53.43724822998047,sketchfab__8f__8fe4846a3f9a4c7ab56058eac54d3440,batch_220,Tier 3 (游戏级),2.68,physical,4,2,2,4,3.8335134983062744,5,1.4553124904632568,0,3.0394484996795654,5,3.448712110519409,5
sketchfab__11__117058cde72049b99130dcfc6932e12b_1234,26.807952880859375,-22.679222106933594,sketchfab__11__117058cde72049b99130dcfc6932e12b_1234,batch_220,Tier 4 (手游级),1.94,physical,3,0,2,5,0.8599348068237305,0,2.0965850353240967,0,4.889847278594971,5,3.792241096496582,5
sketchfab__18__18e49acd79bf45c2bb6ebcaadb79acc3,-3.312330722808838,29.568387985229492,sketchfab__18__18e49acd79bf45c2bb6ebcaadb79acc3,batch_220,Tier 5 (勉强可用),1.34,stylized,3,0,2,1,0.4987974762916565,0,2.6822452545166016,3,3.277087926864624,5,2.8398351669311523,5
sketchfab__24__2459738dbd01470884710b2c927cec07_3,-23.977720260620117,-23.64900016784668,sketchfab__24__2459738dbd01470884710b2c927cec07_3,batch_220,Tier 4 (手游级),1.99,physical,3,1,2,3,1.3144035339355469,0,1.0197184085845947,0,0.785074770450592,0,1.4510765075683594,0
sketchfab__26__262b85c4a0a144b3b98449ac1252aecd,15.178413391113281,45.191593170166016,sketchfab__26__262b85c4a0a144b3b98449ac1252aecd,batch_220,Tier 4 (手游级),2.48,physical,4,1,3,4,1.8324854373931885,0,3.148226022720337,5,3.935330867767334,5,3.831566333770752,5
sketchfab__39__39f581df07a6465981b32bf80038a0b6_1,22.61725425720215,-34.39619064331055,sketchfab__39__39f581df07a6465981b32bf80038a0b6_1,batch_220,Tier 3 (游戏级),2.99,physical,3,3,2,5,3.553189277648926,5,1.0757014751434326,0,4.880091667175293,5,1.1356518268585205,0
sketchfab__40__406797d2e5a04fb18c04d7972e99d9c4,40.784759521484375,4.896434783935547,sketchfab__40__406797d2e5a04fb18c04d7972e99d9c4,batch_220,Tier 2 (高级/AAA),3.5,physical,3,4,2,5,4.866676330566406,5,1.347893238067627,0,4.962071895599365,5,3.9916446208953857,5
sketchfab__42__420ce6a1c8314fa89c575bf01e3a982a_12,14.838687896728516,0.8902223110198975,sketchfab__42__420ce6a1c8314fa89c575bf01e3a982a_12,batch_220,Tier 4 (手游级),1.75,stylized,2,0,2,5,0.39801013469696045,0,0.5677264332771301,0,4.319537162780762,5,2.844710111618042,5
sketchfab__42__42442d2bc4e7448fbb6ede30e3a85025,18.580421447753906,31.822547912597656,sketchfab__42__42442d2bc4e7448fbb6ede30e3a85025,batch_220,Tier 4 (手游级),2.09,physical,3,0,4,4,0.3263365924358368,0,4.844624996185303,5,4.283138751983643,5,3.0311479568481445,5
sketchfab__43__43264cb0374445f19a2355425bcfa2cc,-58.37353515625,27.3361873626709,sketchfab__43__43264cb0374445f19a2355425bcfa2cc,batch_220,Incorrect (不可用),0.15,physical,0,0,0,1,0.0006479418370872736,0,0.00016934187442529947,0,0.7329344749450684,0,0.540642261505127,0
sketchfab__44__440d1fe899f5482fb769eac45e846aa7,19.9439754486084,28.119123458862305,sketchfab__44__440d1fe899f5482fb769eac45e846aa7,batch_220,Tier 2 (高级/AAA),3.8,physical,4,3,5,4,2.7087056636810303,5,4.998884677886963,5,4.2799811363220215,5,3.7881855964660645,5
sketchfab__44__44103f82e5d34fc5ae536720b8faebd1,38.42205047607422,22.44542694091797,sketchfab__44__44103f82e5d34fc5ae536720b8faebd1,batch_220,Tier 4 (手游级),2.39,physical,3,3,3,0,4.20327615737915,5,3.3495988845825195,5,4.424736976623535,5,4.552867412567139,5
sketchfab__46__4642705e5a6648aeb820d80604bbb581_7,52.11692810058594,-11.716690063476562,sketchfab__46__4642705e5a6648aeb820d80604bbb581_7,batch_220,Tier 3 (游戏级),2.99,physical,3,3,2,5,3.276566982269287,5,1.4899909496307373,0,4.976870536804199,5,3.5014266967773438,5
sketchfab__51__510aad89758548a5b9e2ec7874c30be5_None,12.69553279876709,30.736528396606445,sketchfab__51__510aad89758548a5b9e2ec7874c30be5_None,batch_220,Tier 3 (游戏级),3.46,physical,3,3,4,4,3.137073278427124,5,4.510987758636475,5,3.8072032928466797,5,4.106071949005127,5
sketchfab__53__538caea7c96e45678663b22283c8dcd1_sci-fi-augmented-reality-military-helmet,44.45444107055664,-8.426630973815918,sketchfab__53__538caea7c96e45678663b22283c8dcd1_sci-fi-augmented-reality-military-helmet,batch_220,Tier 4 (手游级),2.09,physical,3,0,3,5,2.9756734371185303,5,2.9125895500183105,5,4.628168106079102,5,3.8051810264587402,5
sketchfab__55__5568c739596f420fba9e84057e7f02a8,-52.636016845703125,31.598857879638672,sketchfab__55__5568c739596f420fba9e84057e7f02a8,batch_220,Tier 5 (勉强可用),1.04,physical,3,0,0,1,1.3523049354553223,0,0.0001606103905942291,0,0.880619466304779,0,4.000299453735352,5
sketchfab__59__59354f24395b408aa502a48be9159bf9_1,49.85169982910156,-20.928251266479492,sketchfab__59__59354f24395b408aa502a48be9159bf9_1,batch_220,Tier 3 (游戏级),2.79,physical,3,2,3,5,1.8478564023971558,0,3.5630741119384766,5,4.835404872894287,5,3.742877960205078,5
sketchfab__65__657d9f48a9fa4fc0a1a2473a4d983a5f,12.816061973571777,-15.998388290405273,sketchfab__65__657d9f48a9fa4fc0a1a2473a4d983a5f,batch_220,Tier 2 (高级/AAA),3.65,physical,4,3,4,4,3.974670171737671,5,4.30321741104126,5,3.0962533950805664,5,4.535579681396484,5
sketchfab__65__6518a65ae7cf4b608b353c64af457338,10.402544975280762,32.69512939453125,sketchfab__65__6518a65ae7cf4b608b353c64af457338,batch_220,Tier 5 (勉强可用),1.18,physical,3,0,3,0,1.643432378768921,0,2.5223453044891357,3,3.3628454208374023,5,3.4641828536987305,5
sketchfab__67__67a1806e0fe54499871173939b8d3c39,33.709556579589844,-7.024978160858154,sketchfab__67__67a1806e0fe54499871173939b8d3c39,batch_220,Tier 4 (手游级),2.45,physical,2,2,2,5,1.628838300704956,0,0.9360923767089844,0,4.964954853057861,5,1.6948282718658447,0
sketchfab__74__74b03a2fbf5241f883dfd91d2f4292a0,20.583934783935547,53.602073669433594,sketchfab__74__74b03a2fbf5241f883dfd91d2f4292a0,batch_220,Tier 3 (游戏级),2.54,physical,4,2,3,1,4.704061508178711,5,3.2733500003814697,5,1.8997061252593994,0,3.608790397644043,5
sketchfab__75__75cc252f731c4a9389a39f274d9447cb,14.00288200378418,-1.8218914270401,sketchfab__75__75cc252f731c4a9389a39f274d9447cb,batch_220,Tier 4 (手游级),1.99,physical,4,0,0,5,0.05724780261516571,0,0.060949068516492844,0,4.363949775695801,5,3.0407376289367676,5
sketchfab__87__872e6a812fff4642be02357d3758b493_None,-49.65160369873047,30.434938430786133,sketchfab__87__872e6a812fff4642be02357d3758b493_None,batch_220,Tier 5 (勉强可用),0.88,physical,3,0,0,1,0.035394199192523956,0,0.008215639740228653,0,0.42925456166267395,0,2.333735942840576,0
sketchfab__90__90c1f2b3fd57424597842fad287d9e50_2,5.262632369995117,-33.76769256591797,sketchfab__90__90c1f2b3fd57424597842fad287d9e50_2,batch_220,Tier 4 (手游级),2.18,physical,3,2,0,5,4.574583053588867,5,0.06260959804058075,0,4.768806457519531,5,3.9298794269561768,5
